   5.19072399695580e-01   1.01463205668513e+00   2.60385915745388e-01   1.19504324931791e-01  -2.03830809246010e-02   1.15001314983882e+00   3.01043608131370e-01
   5.19309449070873e-01   1.01455348316670e+00   2.63880322101479e-01   1.21055945133605e-01  -2.03649407242109e-02   1.15043244529491e+00   3.05036590277355e-01
   5.19546498446167e-01   1.01448000133849e+00   2.67153628506716e-01   1.22507532424475e-01  -2.03346436617367e-02   1.15083009006744e+00   3.08775932948745e-01
   5.19783547821461e-01   1.01441103177433e+00   2.70232616175781e-01   1.23871288007784e-01  -2.02936757836984e-02   1.15120843048281e+00   3.12292455918742e-01
   5.20020597196755e-01   1.01434608837099e+00   2.73139561009842e-01   1.25157350816830e-01  -2.02432715009216e-02   1.15156945249113e+00   3.15611783738721e-01
   5.20257646572048e-01   1.01428475940107e+00   2.75893182426421e-01   1.26374233304292e-01  -2.01844668801470e-02   1.15191485192212e+00   3.18755441507077e-01
   5.20494695947342e-01   1.01422669313096e+00   2.78509356223480e-01   1.27529148572358e-01  -2.01181396224120e-02   1.15224608842490e+00   3.21741677809497e-01
   5.20731745322636e-01   1.01417158674693e+00   2.81001658299972e-01   1.28628259678636e-01  -2.00450395126884e-02   1.15256442743336e+00   3.24586092165908e-01
   5.20968794697929e-01   1.01411917771799e+00   2.83381785033328e-01   1.29676872235700e-01  -1.99658119307939e-02   1.15287097320947e+00   3.27302119970786e-01
   5.21205844073223e-01   1.01406923698017e+00   2.85659882309782e-01   1.30679585045889e-01  -1.98810162303917e-02   1.15316669514671e+00   3.29901411929982e-01
   5.21442893448517e-01   1.01402156350076e+00   2.87844805947818e-01   1.31640409240983e-01  -1.97911402685076e-02   1.15345244891806e+00   3.32394134284335e-01
   5.21679942823811e-01   1.01397597990073e+00   2.89944329931474e-01   1.32562863479762e-01  -1.96966120102089e-02   1.15372899363504e+00   3.34789208793621e-01
   5.21916992199104e-01   1.01393232889793e+00   2.91965314475372e-01   1.33450050730749e-01  -1.95978088847400e-02   1.15399700588758e+00   3.37094506370734e-01
   5.22154041574398e-01   1.01389047039315e+00   2.93913842840750e-01   1.34304720738311e-01  -1.94950653942991e-02   1.15425709132124e+00   3.39317004668339e-01
   5.22391090949692e-01   1.01385027906486e+00   2.95795333599828e-01   1.35129321247476e-01  -1.93886793513742e-02   1.15450979425257e+00   3.41462917351571e-01
   5.22628140324985e-01   1.01381164236980e+00   2.97614633433482e-01   1.35926040320992e-01  -1.92789170297589e-02   1.15475560570834e+00   3.43537800926929e-01
   5.22865189700279e-01   1.01377445886992e+00   2.99376094362739e-01   1.36696841537623e-01  -1.91660174477371e-02   1.15499497018907e+00   3.45546643629012e-01
   5.23102239075573e-01   1.01373863682403e+00   3.01083638434724e-01   1.37443493456272e-01  -1.90501959524735e-02   1.15522829139210e+00   3.47493939850357e-01
   5.23339288450867e-01   1.01370409299541e+00   3.02740812223049e-01   1.38167594427155e-01  -1.89316472375596e-02   1.15545593708074e+00   3.49383752836721e-01
   5.23576337826160e-01   1.01367075163690e+00   3.04350833001803e-01   1.38870593601325e-01  -1.88105478975687e-02   1.15567824324799e+00   3.51219767791924e-01
   5.23813387201454e-01   1.01363854362280e+00   3.05916628069126e-01   1.39553808814032e-01  -1.86870586019995e-02   1.15589551769394e+00   3.53005337094075e-01
   5.24050436576748e-01   1.01360740570270e+00   3.07440868400632e-01   1.40218441881847e-01  -1.85613259544292e-02   1.15610804311334e+00   3.54743518983729e-01
   5.24287485952041e-01   1.01357727985743e+00   3.08925997582981e-01   1.40865591748002e-01  -1.84334840898314e-02   1.15631607977176e+00   3.56437110819208e-01
   5.24524535327335e-01   1.01354811274077e+00   3.10374256797568e-01   1.41496265827843e-01  -1.83036560529305e-02   1.15651986783422e+00   3.58088677786288e-01
   5.24761584702629e-01   1.01351985519357e+00   3.11787706482047e-01   1.42111389841128e-01  -1.81719549925212e-02   1.15671962939943e+00   3.59700577785426e-01
   5.24998634077923e-01   1.01349246181933e+00   3.13168245184308e-01   1.42711816366124e-01  -1.80384852003641e-02   1.15691557028289e+00   3.61274983089231e-01
   5.25235683453216e-01   1.01346589061216e+00   3.14517626033096e-01   1.43298332309109e-01  -1.79033430182290e-02   1.15710788158544e+00   3.62813899258716e-01
   5.25472732828510e-01   1.01344010262956e+00   3.15837471176726e-01   1.43871665449602e-01  -1.77666176325992e-02   1.15729674107739e+00   3.64319181722947e-01
   5.25709782203804e-01   1.01341506170369e+00   3.17129284482476e-01   1.44432490194740e-01  -1.76283917732734e-02   1.15748231442370e+00   3.65792550358929e-01
   5.25946831579097e-01   1.01339073418583e+00   3.18394462741368e-01   1.44981432654347e-01  -1.74887423294345e-02   1.15766475627163e+00   3.67235602353367e-01
   5.26183880954391e-01   1.01336708871957e+00   3.19634305583906e-01   1.45519075130358e-01  -1.73477408945795e-02   1.15784421121905e+00   3.68649823582862e-01
   5.26420930329685e-01   1.01334409603894e+00   3.20850024280161e-01   1.46045960099562e-01  -1.72054542499147e-02   1.15802081467876e+00   3.70036598712053e-01
   5.26657979704979e-01   1.01332172878830e+00   3.22042749571059e-01   1.46562593756545e-01  -1.70619447943444e-02   1.15819469365184e+00   3.71397220178633e-01
   5.26895029080272e-01   1.01329996136112e+00   3.23213538655715e-01   1.47069449173626e-01  -1.69172709279617e-02   1.15836596742158e+00   3.72732896208840e-01
   5.27132078455566e-01   1.01327876975550e+00   3.24363381441314e-01   1.47566969126263e-01  -1.67714873949304e-02   1.15853474817723e+00   3.74044757985900e-01
   5.27369127830860e-01   1.01325813144423e+00   3.25493206146746e-01   1.48055568625384e-01  -1.66246455907981e-02   1.15870114157626e+00   3.75333866076292e-01
   5.27606177206153e-01   1.01323802525782e+00   3.26603884338310e-01   1.48535637192273e-01  -1.64767938385681e-02   1.15886524725204e+00   3.76601216203884e-01
   5.27843226581447e-01   1.01321843127877e+00   3.27696235465002e-01   1.49007540906673e-01  -1.63279776372559e-02   1.15902715927327e+00   3.77847744449529e-01
   5.28080275956741e-01   1.01319933074608e+00   3.28771030951729e-01   1.49471624254629e-01  -1.61782398861520e-02   1.15918696656063e+00   3.79074331943196e-01
   5.28317325332035e-01   1.01318070596861e+00   3.29828997901028e-01   1.49928211799023e-01  -1.60276210875795e-02   1.15934475326519e+00   3.80281809106744e-01
   5.28554374707328e-01   1.01316254024642e+00   3.30870822447267e-01   1.50377609692792e-01  -1.58761595305720e-02   1.15950059911291e+00   3.81470959497881e-01
   5.28791424082622e-01   1.01314481779925e+00   3.31897152801644e-01   1.50820107052195e-01  -1.57238914575830e-02   1.15965457971869e+00   3.82642523299318e-01
   5.29028473457916e-01   1.01312752370129e+00   3.32908602021504e-01   1.51255977205364e-01  -1.55708512160733e-02   1.15980676687318e+00   3.83797200491635e-01
   5.29265522833209e-01   1.01311064382169e+00   3.33905750533302e-01   1.51685478829409e-01  -1.54170713965923e-02   1.15995722880516e+00   3.84935653743529e-01
   5.29502572208503e-01   1.01309416477011e+00   3.34889148435005e-01   1.52108856987813e-01  -1.52625829587709e-02   1.16010603042197e+00   3.86058511049072e-01
   5.29739621583797e-01   1.01307807384696e+00   3.35859317600610e-01   1.52526344078361e-01  -1.51074153464763e-02   1.16025323353010e+00   3.87166368138037e-01
   5.29976670959091e-01   1.01306235899762e+00   3.36816753606822e-01   1.52938160700708e-01  -1.49515965932283e-02   1.16039889703793e+00   3.88259790682257e-01
   5.30213720334384e-01   1.01304700877055e+00   3.37761927499565e-01   1.53344516451589e-01  -1.47951534188513e-02   1.16054307714231e+00   3.89339316318363e-01
   5.30450769709678e-01   1.01303201227863e+00   3.38695287416035e-01   1.53745610654777e-01  -1.46381113182235e-02   1.16068582750055e+00   3.90405456504890e-01
   5.30687819084972e-01   1.01301735916364e+00   3.39617260076219e-01   1.54141633032113e-01  -1.44804946428891e-02   1.16082719938907e+00   3.91458698229750e-01
   5.30924868460265e-01   1.01300303956349e+00   3.40528252156249e-01   1.54532764321180e-01  -1.43223266762130e-02   1.16096724185006e+00   3.92499505582272e-01
   5.31161917835559e-01   1.01298904408191e+00   3.41428651554666e-01   1.54919176844663e-01  -1.41636297026850e-02   1.16110600182715e+00   3.93528321202491e-01
   5.31398967210853e-01   1.01297536376051e+00   3.42318828561424e-01   1.55301035035820e-01  -1.40044250719147e-02   1.16124352429110e+00   3.94545567619005e-01
   5.31636016586147e-01   1.01296199005286e+00   3.43199136938475e-01   1.55678495924068e-01  -1.38447332578002e-02   1.16137985235633e+00   3.95551648485496e-01
   5.31873065961440e-01   1.01294891480048e+00   3.44069914919827e-01   1.56051709584266e-01  -1.36845739133056e-02   1.16151502738919e+00   3.96546949725009e-01
   5.32110115336734e-01   1.01293613021057e+00   3.44931486138166e-01   1.56420819552883e-01  -1.35239659212345e-02   1.16164908910857e+00   3.97531840590101e-01
   5.32347164712028e-01   1.01292362883536e+00   3.45784160484439e-01   1.56785963213946e-01  -1.33629274413506e-02   1.16178207567950e+00   3.98506674646187e-01
   5.32584214087321e-01   1.01291140355286e+00   3.46628234906109e-01   1.57147272157366e-01  -1.32014759541598e-02   1.16191402380043e+00   3.99471790684666e-01
   5.32821263462615e-01   1.01289944754897e+00   3.47463994149294e-01   1.57504872511967e-01  -1.30396283016365e-02   1.16204496878454e+00   4.00427513571757e-01
   5.33058312837909e-01   1.01288775430082e+00   3.48291711449434e-01   1.57858885255341e-01  -1.28774007251522e-02   1.16217494463570e+00   4.01374155038425e-01
   5.33295362213203e-01   1.01287631756123e+00   3.49111649174750e-01   1.58209426502442e-01  -1.27148089008363e-02   1.16230398411947e+00   4.02312014416220e-01
   5.33532411588496e-01   1.01286513134420e+00   3.49924059426291e-01   1.58556607774636e-01  -1.25518679725808e-02   1.16243211882939e+00   4.03241379323444e-01
   5.33769460963790e-01   1.01285418991135e+00   3.50729184598076e-01   1.58900536250784e-01  -1.23885925828766e-02   1.16255937924926e+00   4.04162526305619e-01
   5.34006510339084e-01   1.01284348775926e+00   3.51527257900466e-01   1.59241315001783e-01  -1.22249969016571e-02   1.16268579481126e+00   4.05075721433870e-01
   5.34243559714378e-01   1.01283301960762e+00   3.52318503849638e-01   1.59579043209857e-01  -1.20610946533043e-02   1.16281139395069e+00   4.05981220864516e-01
   5.34480609089671e-01   1.01282278038811e+00   3.53103138725788e-01   1.59913816373767e-01  -1.18968991419604e-02   1.16293620415720e+00   4.06879271362867e-01
   5.34717658464965e-01   1.01281276523401e+00   3.53881371002423e-01   1.60245726501039e-01  -1.17324232752771e-02   1.16306025202302e+00   4.07770110793943e-01
   5.34954707840259e-01   1.01280296947041e+00   3.54653401748939e-01   1.60574862288159e-01  -1.15676795867190e-02   1.16318356328828e+00   4.08653968582616e-01
   5.35191757215552e-01   1.01279338860507e+00   3.55419425008448e-01   1.60901309289653e-01  -1.14026802565320e-02   1.16330616288369e+00   4.09531066145453e-01
   5.35428806590846e-01   1.01278401831978e+00   3.56179628152694e-01   1.61225150076862e-01  -1.12374371314752e-02   1.16342807497073e+00   4.10401617296330e-01
   5.35665855966140e-01   1.01277485446230e+00   3.56934192215709e-01   1.61546464387162e-01  -1.10719617434073e-02   1.16354932297958e+00   4.11265828627737e-01
   5.35902905341433e-01   1.01276589303869e+00   3.57683292207730e-01   1.61865329264321e-01  -1.09062653268120e-02   1.16366992964485e+00   4.12123899869505e-01
   5.36139954716727e-01   1.01275713020618e+00   3.58427097410796e-01   1.62181819190612e-01  -1.07403588353378e-02   1.16378991703937e+00   4.12976024226584e-01
   5.36377004092021e-01   1.01274856226642e+00   3.59165771657300e-01   1.62496006211278e-01  -1.05742529574233e-02   1.16390930660612e+00   4.13822388697312e-01
   5.36614053467315e-01   1.01274018565905e+00   3.59899473592668e-01   1.62807960051869e-01  -1.04079581310741e-02   1.16402811918843e+00   4.14663174373567e-01
   5.36851102842608e-01   1.01273199695576e+00   3.60628356923288e-01   1.63117748228943e-01  -1.02414845578480e-02   1.16414637505854e+00   4.15498556724014e-01
   5.37088152217902e-01   1.01272399285457e+00   3.61352570650653e-01   1.63425436154590e-01  -1.00748422161070e-02   1.16426409394471e+00   4.16328705861626e-01
   5.37325201593196e-01   1.01271617017452e+00   3.62072259292675e-01   1.63731087235186e-01  -9.90804087358439e-03   1.16438129505685e+00   4.17153786796523e-01
   5.37562250968490e-01   1.01270852585056e+00   3.62787563093007e-01   1.64034762964769e-01  -9.74109009931534e-03   1.16449799711093e+00   4.17973959675104e-01
   5.37799300343783e-01   1.01270105692877e+00   3.63498618219176e-01   1.64336523013388e-01  -9.57399927497342e-03   1.16461421835205e+00   4.18789380006397e-01
   5.38036349719077e-01   1.01269376056188e+00   3.64205556950248e-01   1.64636425310754e-01  -9.40677760565402e-03   1.16472997657645e+00   4.19600198876440e-01
   5.38273399094371e-01   1.01268663400493e+00   3.64908507854700e-01   1.64934526125497e-01  -9.23943413014149e-03   1.16484528915239e+00   4.20406563151481e-01
   5.38510448469664e-01   1.01267967461123e+00   3.65607595959141e-01   1.65230880140318e-01  -9.07197773069463e-03   1.16496017304006e+00   4.21208615670711e-01
   5.38747497844958e-01   1.01267287982853e+00   3.66302942908448e-01   1.65525540523279e-01  -8.90441714238255e-03   1.16507464481048e+00   4.22006495429198e-01
   5.38984547220252e-01   1.01266624719537e+00   3.66994667117862e-01   1.65818558995499e-01  -8.73676096200087e-03   1.16518872066358e+00   4.22800337751632e-01
   5.39221596595545e-01   1.01265977433759e+00   3.67682883917544e-01   1.66109985895450e-01  -8.56901765659577e-03   1.16530241644540e+00   4.23590274457462e-01
   5.39458645970839e-01   1.01265345896509e+00   3.68367705690064e-01   1.66399870240097e-01  -8.40119557162187e-03   1.16541574766452e+00   4.24376434017959e-01
   5.39695695346133e-01   1.01264729886872e+00   3.69049242001243e-01   1.66688259783045e-01  -8.23330293875791e-03   1.16552872950777e+00   4.25158941705688e-01
   5.39932744721427e-01   1.01264129191729e+00   3.69727599724768e-01   1.66975201069893e-01  -8.06534788340271e-03   1.16564137685521e+00   4.25937919736873e-01
   5.40169794096720e-01   1.01263543605479e+00   3.70402883160940e-01   1.67260739490959e-01  -7.89733843187248e-03   1.16575370429451e+00   4.26713487407062e-01
   5.40406843472014e-01   1.01262972929771e+00   3.71075194149920e-01   1.67544919331533e-01  -7.72928251831886e-03   1.16586572613469e+00   4.27485761220510e-01
   5.40643892847308e-01   1.01262416973251e+00   3.71744632179787e-01   1.67827783819798e-01  -7.56118799138631e-03   1.16597745641924e+00   4.28254855013648e-01
   5.40880942222602e-01   1.01261875551321e+00   3.72411294489732e-01   1.68109375172574e-01  -7.39306262062582e-03   1.16608890893884e+00   4.29020880072990e-01
   5.41117991597895e-01   1.01261348485908e+00   3.73075276168649e-01   1.68389734638988e-01  -7.22491410268121e-03   1.16620009724339e+00   4.29783945247797e-01
   5.41355040973189e-01   1.01260835605249e+00   3.73736670249418e-01   1.68668902542218e-01  -7.05675006726314e-03   1.16631103465370e+00   4.30544157057822e-01
   5.41592090348483e-01   1.01260336743678e+00   3.74395567799107e-01   1.68946918319393e-01  -6.88857808292496e-03   1.16642173427265e+00   4.31301619796399e-01
   5.41829139723776e-01   1.01259851741434e+00   3.75052058005341e-01   1.69223820559783e-01  -6.72040566265389e-03   1.16653220899598e+00   4.32056435629165e-01
   5.42066189099070e-01   1.01259380444469e+00   3.75706228259057e-01   1.69499647041353e-01  -6.55224026929018e-03   1.16664247152265e+00   4.32808704688657e-01
   5.42303238474364e-01   1.01258922704268e+00   3.76358164233842e-01   1.69774434765792e-01  -6.38408932078604e-03   1.16675253436480e+00   4.33558525165014e-01
   5.42540287849658e-01   1.01258478377683e+00   3.77007949962060e-01   1.70048219992088e-01  -6.21596019531564e-03   1.16686240985741e+00   4.34305993393021e-01
